PDB ID,-log(Kd/Ki),set
4ufy,8.15,general
4uwf,8.15,general
4uwg,8.15,general
4ycl,8.15,general
4yl3,8.15,general
4ytf,8.15,general
4zyx,8.15,general
5brz,8.15,general
5h2u,8.15,general
5hmh,8.15,general
5k00,8.15,general
5kez,8.15,general
5o4y,8.15,general
5tkd,8.15,general
5u4x,8.15,general
5u7k,8.15,general
5v1y,8.15,general
6a1c,8.15,general
6ba7,8.15,general
6cvw,8.15,general
6dcg,8.15,general
6dn6,8.15,general
6fod,8.15,general
6fyl,8.15,general
6fzx,8.15,general
6g33,8.15,general
6miv,8.15,general
6mob,8.15,general
6o0h,8.15,general
6ocw,8.15,general
6qxu,8.15,general
1c8l,8.16,general
3g08,8.16,general
3w2s,8.16,general
4zud,8.16,general
5myx,8.16,general
6a93,8.16,general
2g63,8.17,general
3hac,8.17,general
3krd,8.17,general
3kwf,8.17,general
3zim,8.17,general
4aac,8.17,general
4ayy,8.17,general
4k5y,8.17,general
4mxc,8.17,general
4q1e,8.17,general
4qjm,8.17,general
4xct,8.17,general
5eqq,8.17,general
5lhh,8.17,general
5owt,8.17,general
6fjf,8.17,general
6hhi,8.17,general
6pvs,8.17,general
1dwd,8.18,general
2iiv,8.18,general
2pj3,8.18,general
3ixk,8.18,general
3oe9,8.18,general
3wzj,8.18,general
4anb,8.18,general
4kbk,8.18,general
4qlq,8.18,general
5zjy,8.18,general
6i97,8.18,general
6o2p,8.18,general
1epq,8.19,general
1oky,8.19,general
1p03,8.19,general
1w6j,8.19,general
2h5d,8.19,general
2h65,8.19,general
2wtw,8.19,general
2yj8,8.19,general
2zir,8.19,general
3blr,8.19,general
3c5u,8.19,general
3g6h,8.19,general
3hpt,8.19,general
5a8x,8.19,general
5tco,8.19,general
5yc8,8.19,general
6bik,8.19,general
6j63,8.19,general
6ng0,8.19,general
1ek2,8.2,general
1owd,8.2,general
1sqp,8.2,general
2jdv,8.2,general
2jjr,8.2,general
2jkk,8.2,general
2pqj,8.2,general
3cjf,8.2,general
3dcr,8.2,general
3k23,8.2,general
3qd4,8.2,general
4abi,8.2,general
4bhn,8.2,general
4ezk,8.2,general
4jr0,8.2,general
5nob,8.2,general
5nuu,8.2,general
5t2l,8.2,general
5uor,8.2,general
5xxk,8.2,general
5zo9,8.2,general
6d1m,8.2,general
6mul,8.2,general
6q74,8.2,general
6rln,8.2,general
6rn9,8.2,general
1o0d,8.21,general
1onh,8.21,general
2e9n,8.21,general
2ff1,8.21,general
2ff2,8.21,general
3u6j,8.21,general
3up7,8.21,general
3vhe,8.21,general
4hiq,8.21,general
4hyu,8.21,general
4ixh,8.21,general
4m6q,8.21,general
5c4o,8.21,general
5hhx,8.21,general
5ivs,8.21,general
5tyo,8.21,general
5uvc,8.21,general
5xff,8.21,general
6c42,8.21,general
6d6t,8.21,general
6d6u,8.21,general
6jpj,8.21,general
6od6,8.21,general
6qab,8.21,general
6qac,8.21,general
1ao8,8.22,general
1dth,8.22,general
1dtq,8.22,general
1em6,8.22,general
1ets,8.22,general
1h1d,8.22,general
1jr1,8.22,general
1pl0,8.22,general
1rt2,8.22,general
1sje,8.22,general
1u9v,8.22,general
2az8,8.22,general
2c6o,8.22,general
2cbs,8.22,general
2cji,8.22,general
2ow2,8.22,general
2qzx,8.22,general
2v16,8.22,general
3bym,8.22,general
3d9v,8.22,general
3h0y,8.22,general
3hhk,8.22,general
3i28,8.22,general
3nan,8.22,general
3pup,8.22,general
3pz4,8.22,general
3q77,8.22,general
3tti,8.22,general
3u2q,8.22,general
3upi,8.22,general
3whw,8.22,general
4a7c,8.22,general
4bci,8.22,general
4bs4,8.22,general
4bs5,8.22,general
4c4g,8.22,general
4c4h,8.22,general
4deg,8.22,general
4e20,8.22,general
4gtt,8.22,general
4i7c,8.22,general
4j9a,8.22,general
4kba,8.22,general
4kju,8.22,general
4lwv,8.22,general
4otf,8.22,general
4pdk,8.22,general
4qyo,8.22,general
4r3s,8.22,general
4u0i,8.22,general
4x7n,8.22,general
4xcu,8.22,general
4xh2,8.22,general
4yl0,8.22,general
4ylj,8.22,general
5alz,8.22,general
5csx,8.22,general
5h3q,8.22,general
5hor,8.22,general
5j6d,8.22,general
5k0s,8.22,general
5kya,8.22,general
5l6o,8.22,general
5lgo,8.22,general
5m0m,8.22,general
5n2d,8.22,general
5nb7,8.22,general
5qcn,8.22,general
5ul6,8.22,general
5w8v,8.22,general
5xfj,8.22,general
6atv,8.22,general
6ax4,8.22,general
6ckc,8.22,general
6ffn,8.22,general
6gva,8.22,general
6hzv,8.22,general
6ic5,8.22,general
6m9f,8.22,general
1ero,8.23,general
2w1f,8.23,general
3qbn,8.23,general
4ptg,8.23,general
4z1n,8.23,general
5ahj,8.23,general
6oyt,8.23,general
1eve,8.24,general
1jd0,8.24,general
1ke6,8.24,general
1nmk,8.24,general
1npv,8.24,general
1u9e,8.24,general
2gde,8.24,general
3g4l,8.24,general
4hmq,8.24,general
5a4c,8.24,general
5jog,8.24,general
6isd,8.24,general
1auj,8.25,general
2h5e,8.25,general
3vjl,8.25,general
6bw5,8.25,general
6et8,8.25,general
6f6r,8.25,general
6hp9,8.25,general
1iky,8.26,general
2chm,8.26,general
3cen,8.26,general
3dpo,8.26,general
3wc7,8.26,general
4di2,8.26,general
4uvy,8.26,general
5ap0,8.26,general
6dtw,8.26,general
6hzu,8.26,general
1clu,8.27,general
3tdc,8.27,general
4eb9,8.27,general
4l1a,8.27,general
4lp6,8.27,general
4xv2,8.27,general
5nhj,8.27,general
6anl,8.27,general
6dug,8.27,general
6gzh,8.27,general
3l17,8.28,general
3nw7,8.28,general
3o95,8.28,general
4j3d,8.28,general
4mha,8.28,general
4pov,8.28,general
5cei,8.28,general
5gnk,8.28,general
5kzq,8.28,general
5ne1,8.28,general
5v2q,8.28,general
6a84,8.28,general
6nvj,8.28,general
6o8u,8.28,general
2a4w,8.29,general
4wn1,8.29,general
5j8i,8.29,general
5uey,8.29,general
5v2p,8.29,general
1bzf,8.3,general
1dtt,8.3,general
1hv5,8.3,general
1lqf,8.3,general
1okz,8.3,general
1q6t,8.3,general
1rej,8.3,general
1rww,8.3,general
1s17,8.3,general
1sve,8.3,general
1tft,8.3,general
1u3r,8.3,general
1uv5,8.3,general
1yt9,8.3,general
1zzl,8.3,general
2aeb,8.3,general
2gv2,8.3,general
2hrp,8.3,general
2imd,8.3,general
2iqg,8.3,general
2nv7,8.3,general
2pe1,8.3,general
2pll,8.3,general
2qmd,8.3,general
2rfn,8.3,general
2rku,8.3,general
2x81,8.3,general
2ydj,8.3,general
2yoj,8.3,general
3atu,8.3,general
3bc5,8.3,general
3bjm,8.3,general
3cid,8.3,general
3d20,8.3,general
3fyj,8.3,general
3g0d,8.3,general
3g0g,8.3,general
3g86,8.3,general
3gn7,8.3,general
3h5s,8.3,general
3h98,8.3,general
3lxl,8.3,general
3ly2,8.3,general
3ocb,8.3,general
3oct,8.3,general
3ot3,8.3,general
3rvg,8.3,general
3skf,8.3,general
3tyq,8.3,general
4az3,8.3,general
4bea,8.3,general
4dus,8.3,general
4ejn,8.3,general
4elb,8.3,general
4emv,8.3,general
4fob,8.3,general
4gfn,8.3,general
4gtq,8.3,general
4gtr,8.3,general
4hgs,8.3,general
4i6f,8.3,general
4i6h,8.3,general
4jps,8.3,general
4jzd,8.3,general
4kcg,8.3,general
4l4l,8.3,general
4lwu,8.3,general
4n1u,8.3,general
4nus,8.3,general
4o5b,8.3,general
4ohk,8.3,general
4olh,8.3,general
4qo4,8.3,general
4rx7,8.3,general
4wki,8.3,general
4x6p,8.3,general
4xhk,8.3,general
4ynk,8.3,general
4ztr,8.3,general
4zy6,8.3,general
5a0b,8.3,general
5am3,8.3,general
5buj,8.3,general
5bvo,8.3,general
5cxh,8.3,general
5e80,8.3,general
5he7,8.3,general
5j7b,8.3,general
5jfr,8.3,general
5k76,8.3,general
5kcv,8.3,general
5kdr,8.3,general
5kpk,8.3,general
5t2b,8.3,general
5tiu,8.3,general
5tqf,8.3,general
5uac,8.3,general
5uox,8.3,general
5uy8,8.3,general
5v3h,8.3,general
5w5k,8.3,general
5x26,8.3,general
5x5o,8.3,general
5xs2,8.3,general
5yea,8.3,general
5z1d,8.3,general
5z1e,8.3,general
5ztn,8.3,general
6aaj,8.3,general
6b4w,8.3,general
6b8j,8.3,general
6bfd,8.3,general
6bkw,8.3,general
6c4g,8.3,general
6c6o,8.3,general
6cmj,8.3,general
6cn6,8.3,general
6en4,8.3,general
6f23,8.3,general
6hcv,8.3,general
6jt3,8.3,general
6q7a,8.3,general
6rna,8.3,general
1rgj,8.31,general
2hs2,8.31,general
4acd,8.31,general
4csj,8.31,general
4ddl,8.31,general
5dyw,8.31,general
5oah,8.31,general
5tnt,8.31,general
6das,8.31,general
2dq7,8.32,general
2fdd,8.32,general
2qtb,8.32,general
2xhr,8.32,general
3qak,8.32,general
3tv6,8.32,general
4bbg,8.32,general
4kin,8.32,general
4z16,8.32,general
5a3u,8.32,general
5eef,8.32,general
5ehe,8.32,general
6aam,8.32,general
6enm,8.32,general
6oe3,8.32,general
1u9q,8.33,general
2wj2,8.33,general
3ns7,8.33,general
3sdi,8.33,general
3sw2,8.33,general
4eev,8.33,general
4htx,8.33,general
4i33,8.33,general
5fky,8.33,general
6b5o,8.33,general
6gcr,8.33,general
1uwb,8.34,general
2wxl,8.34,general
3ay9,8.34,general
3f82,8.34,general
3lj7,8.34,general
4yhf,8.34,general
5es1,8.34,general
5uit,8.34,general
5y24,8.34,general
5ywg,8.34,general
6jsg,8.34,general
6mo4,8.34,general
1mj7,8.35,general
2zxa,8.35,general
3bgl,8.35,general
3m6p,8.35,general
4mvh,8.35,general
5amn,8.35,general
5mi9,8.35,general
6bke,8.35,general
6cqf,8.35,general
6dtx,8.35,general
9hvp,8.35,general
1bb0,8.36,general
3g45,8.36,general
3oj8,8.36,general
3wiz,8.36,general
4g3f,8.36,general
4gzf,8.36,general
4k19,8.36,general
4lts,8.36,general
4y2b,8.36,general
5dls,8.36,general
5k0x,8.36,general
1ouy,8.37,general
2fjp,8.37,general
2nmy,8.37,general
2nnk,8.37,general
2nnp,8.37,general
2xdw,8.37,general
3h0z,8.37,general
3q6k,8.37,general
3tcp,8.37,general
3wyx,8.37,general
4ye3,8.37,general
5efb,8.37,general
5hk1,8.37,general
5m6u,8.37,general
5zk5,8.37,general
6byz,8.37,general
6c0n,8.37,general
6g9d,8.37,general
3hab,8.38,general
4ere,8.38,general
4g3e,8.38,general
4xv1,8.38,general
5tq4,8.38,general
6g97,8.38,general
6hzx,8.38,general
1it6,8.39,general
1x7b,8.39,general
3dpk,8.39,general
4p1r,8.39,general
4qyg,8.39,general
4u3f,8.39,general
5hcx,8.39,general
5qtu,8.39,general
6g9j,8.39,general
1a4g,8.4,general
1b6m,8.4,general
1jil,8.4,general
1nd5,8.4,general
1o47,8.4,general
1q3w,8.4,general
1s64,8.4,general
1w4l,8.4,general
1w7x,8.4,general
2oic,8.4,general
2oqv,8.4,general
2pe2,8.4,general
2rl5,8.4,general
2xyn,8.4,general
3bl7,8.4,general
3coh,8.4,general
3efw,8.4,general
3ekn,8.4,general
3eos,8.4,general
3frg,8.4,general
3gz9,8.4,general
3k9x,8.4,general
3kwz,8.4,general
3nrm,8.4,general
3ook,8.4,general
3qrj,8.4,general
3r2b,8.4,general
3s4q,8.4,general
3s74,8.4,general
3ttz,8.4,general
3u4w,8.4,general
3vap,8.4,general
4at3,8.4,general
4b8o,8.4,general
4bgh,8.4,general
4c61,8.4,general
4cnh,8.4,general
4dk5,8.4,general
4fzc,8.4,general
4jai,8.4,general
4jsr,8.4,general
4l52,8.4,general
4lxk,8.4,general
4mqu,8.4,general
4nw6,8.4,general
4px6,8.4,general
4qmy,8.4,general
4ra5,8.4,general
4rcf,8.4,general
4uro,8.4,general
4uyn,8.4,general
4x7k,8.4,general
4z3v,8.4,general
5a3t,8.4,general
5bmm,8.4,general
5ccm,8.4,general
5cs2,8.4,general
5csw,8.4,general
5d9k,8.4,general
5dxu,8.4,general
5e91,8.4,general
5em6,8.4,general
5fa7,8.4,general
5hd0,8.4,general
5hg7,8.4,general
5jrs,8.4,general
5laz,8.4,general
5ll4,8.4,general
5ody,8.4,general
5ufi,8.4,general
5x28,8.4,general
6agt,8.4,general
6f3d,8.4,general
6g9h,8.4,general
6n9p,8.4,general
6oyw,8.4,general
6rfj,8.4,general
6sdd,8.4,general
1i9q,8.41,general
2am9,8.41,general
2w6c,8.41,general
3mvm,8.41,general
3oxc,8.41,general
4agd,8.41,general
4ngt,8.41,general
5ak2,8.41,general
6aah,8.41,general
6cvy,8.41,general
6mum,8.41,general
6mzq,8.41,general
6mzw,8.41,general
6q9l,8.41,general
1htg,8.42,general
1i9o,8.42,general
2g5p,8.42,general
2isc,8.42,general
4ezj,8.42,general
4hbp,8.42,general
5c4s,8.42,general
5icp,8.42,general
6jsn,8.42,general
1jje,8.43,general
2c8w,8.43,general
3qlb,8.43,general
3tam,8.43,general
3u7s,8.43,general
4cqe,8.43,general
4g3g,8.43,general
4zk5,8.43,general
5t66,8.43,general
6ps5,8.43,general
1bmn,8.44,general
1ynd,8.44,general
2rf2,8.44,general
3uhm,8.44,general
3w1f,8.44,general
4bbe,8.44,general
4k1e,8.44,general
5v8q,8.44,general
6b31,8.44,general
1jq9,8.45,general
6gbw,8.45,general
1a3e,8.46,general
1bgo,8.46,general
1iht,8.46,general
1ld8,8.46,general
1u3q,8.46,general
1u9w,8.46,general
2mip,8.46,general
2oh4,8.46,general
3bx5,8.46,general
3kl6,8.46,general
3nam,8.46,general
3q2g,8.46,general
4he9,8.46,general
4lge,8.46,general
4u01,8.46,general
5a09,8.46,general
5b4w,8.46,general
5nxv,8.46,general
6h7n,8.46,general
6o21,8.46,general
1qkn,8.47,general
2ds1,8.47,general
2qo8,8.47,general
2wei,8.47,general
3b28,8.47,general
3bhb,8.47,general
5f94,8.47,general
5ohi,8.47,general
5v6y,8.47,general
6a06,8.47,general
6o4w,8.47,general
6q9o,8.47,general
1i9l,8.48,general
1i9m,8.48,general
3eqs,8.48,general
3wqh,8.48,general
4jpa,8.48,general
4nvq,8.48,general
4o0v,8.48,general
5ap2,8.48,general
5jh6,8.48,general
5svk,8.48,general
6b41,8.48,general
6jsf,8.48,general
1akt,8.49,general
2ieo,8.49,general
2oqi,8.49,general
3gfe,8.49,general
3pp1,8.49,general
3wyy,8.49,general
4a22,8.49,general
4ehe,8.49,general
4mwu,8.49,general
5fl1,8.49,general
5nx2,8.49,general
5t28,8.49,general
5tkt,8.49,general
5tr6,8.49,general
5vzy,8.49,general
5x33,8.49,general
3d3p,8.5,general
3qd0,8.5,general
5lxd,8.5,general
1cr6,8.51,general
1d8m,8.51,general
1g05,8.51,general
1qpl,8.51,general
2rg5,8.51,general
3tia,8.51,general
3uol,8.51,general
3zpt,8.51,general
4nk9,8.51,general
5ij7,8.51,general
5k4i,8.51,general
5to8,8.51,general
6b1o,8.51,general
1b6p,8.52,general
1d7x,8.52,general
1hbj,8.52,general
1jij,8.52,general
1jk7,8.52,general
1o44,8.52,general
1oit,8.52,general
1q6p,8.52,general
1r78,8.52,general
1rhu,8.52,general
1sps,8.52,general
1ta2,8.52,general
1urw,8.52,general
1w14,8.52,general
2b1p,8.52,general
2bqw,8.52,general
2bxt,8.52,general
2fs9,8.52,general
2gbi,8.52,general
2hfp,8.52,general
2ow3,8.52,general
2qmf,8.52,general
2v11,8.52,general
2vaq,8.52,general
2vf6,8.52,general
2vnm,8.52,general
2vtp,8.52,general
2w1g,8.52,general
2wxp,8.52,general
2xa4,8.52,general
2xbj,8.52,general
2xfk,8.52,general
3cic,8.52,general
3dcv,8.52,general
3dya,8.52,general
3h5u,8.52,general
3hvh,8.52,general
3hvk,8.52,general
3i0r,8.52,general
3ia6,8.52,general
3jzo,8.52,general
3k84,8.52,general
3m2w,8.52,general
3n23,8.52,general
3ns9,8.52,general
3ocg,8.52,general
3pa4,8.52,general
3psb,8.52,general
3psd,8.52,general
3sfc,8.52,general
3spk,8.52,general
3sx4,8.52,general
3t3v,8.52,general
3tct,8.52,general
3u4u,8.52,general
3umw,8.52,general
3zxh,8.52,general
4bae,8.52,general
4bcb,8.52,general
4c4j,8.52,general
4dtk,8.52,general
4e1z,8.52,general
4e3l,8.52,general
4foc,8.52,general
4gjd,8.52,general
4gv1,8.52,general
4h1e,8.52,general
4h3i,8.52,general
4h4m,8.52,general
4hyi,8.52,general
4izy,8.52,general
4j52,8.52,general
4jnc,8.52,general
4jnm,8.52,general
4l6s,8.52,general
4lgg,8.52,general
4p1u,8.52,general
4qmn,8.52,general
4rpv,8.52,general
4rx5,8.52,general
4tlr,8.52,general
4uwh,8.52,general
4wcu,8.52,general
4yne,8.52,general
4yzc,8.52,general
4zom,8.52,general
5am1,8.52,general
5anw,8.52,general
5bqh,8.52,general
5bue,8.52,general
5eyc,8.52,general
5eyk,8.52,general
5fqc,8.52,general
5hg8,8.52,general
5i4v,8.52,general
5izq,8.52,general
5j79,8.52,general
5jur,8.52,general
5jyo,8.52,general
5mjb,8.52,general
5mw2,8.52,general
5n70,8.52,general
5vlr,8.52,general
5wlv,8.52,general
6b4h,8.52,general
6c1s,8.52,general
6ccy,8.52,general
6dvm,8.52,general
6fyk,8.52,general
6g9n,8.52,general
6hgy,8.52,general
6ny4,8.52,general
6ocz,8.52,general
6ow2,8.52,general
6pl3,8.52,general
6qae,8.52,general
6qzh,8.52,general
6rj6,8.52,general
6rpg,8.52,general
3jzc,8.53,general
6kzd,8.53,general
1r1i,8.54,general
3hc8,8.54,general
3q96,8.54,general
4fcb,8.54,general
4mbl,8.54,general
4yay,8.54,general
6e2o,8.54,general
6i5y,8.54,general
6kdz,8.54,general
6rz6,8.54,general
1ibg,8.55,general
2zis,8.55,general
3g6g,8.55,general
3kfc,8.55,general
3rwg,8.55,general
3t8s,8.55,general
4ynd,8.55,general
5hzx,8.55,general
5nhv,8.55,general
5svl,8.55,general
6c7e,8.55,general
6o50,8.55,general
3so9,8.56,general
1yye,8.57,general
2h8h,8.57,general
2i0j,8.57,general
2r5q,8.57,general
2w6t,8.57,general
2w78,8.57,general
2yne,8.57,general
3dkf,8.57,general
3vrt,8.57,general
4hy4,8.57,general
4re3,8.57,general
4tpk,8.57,general
4uwl,8.57,general
6ikm,8.57,general
6peb,8.57,general
1akw,8.59,general
1hkj,8.59,general
1m7q,8.59,general
2fky,8.59,general
2gu8,8.59,general
2iit,8.59,general
2itz,8.59,general
4ezl,8.59,general
4mx9,8.59,general
4tpp,8.59,general
5hk2,8.59,general
5idn,8.59,general
5u6d,8.59,general
6dkg,8.59,general
6jmf,8.59,general
6nvi,8.59,general
1ikw,8.6,general
1yy4,8.6,general
2r5b,8.6,general
3bqn,8.6,general
3fhe,8.6,general
3k5g,8.6,general
3m6f,8.6,general
3oe0,8.6,general
4f65,8.6,general
4jg8,8.6,general
4ke1,8.6,general
4qjp,8.6,general
4qlt,8.6,general
5a3q,8.6,general
5cf5,8.6,general
6ebw,8.6,general
4b00,8.61,general
1a61,8.62,general
1azl,8.62,general
2bbb,8.62,general
2h42,8.62,general
3dt1,8.62,general
3qqu,8.62,general
4dru,8.62,general
4fcf,8.62,general
4nrl,8.62,general
4tpm,8.62,general
4zim,8.62,general
5n9s,8.62,general
5ubt,8.62,general
5vio,8.62,general
5ylu,8.62,general
6euv,8.62,general
6h7j,8.62,general
6n3o,8.62,general
6r7d,8.62,general
4ee0,8.63,general
5of0,8.63,general
2qry,8.64,general
2qt9,8.64,general
3f88,8.64,general
3wig,8.64,general
3zev,8.64,general
4g9c,8.64,general
4x6x,8.64,general
4ydn,8.64,general
5hbe,8.64,general
5hbj,8.64,general
5jga,8.64,general
5nhy,8.64,general
5uwk,8.64,general
5zwi,8.64,general
6dki,8.64,general
6e3m,8.64,general
6gcw,8.64,general
6hd4,8.64,general
6jjz,8.64,general
6un3,8.64,general
4kp0,8.65,general
1n9a,8.66,general
2i47,8.66,general
2pja,8.66,general
2rg6,8.66,general
2x39,8.66,general
3cjo,8.66,general
3kqc,8.66,general
3s68,8.66,general
3t19,8.66,general
3vnt,8.66,general
4bbf,8.66,general
4p0n,8.66,general
5edu,8.66,general
5f4n,8.66,general
5hgc,8.66,general
5hu1,8.66,general
5td2,8.66,general
5tq3,8.66,general
6b5t,8.66,general
6ds0,8.66,general
6e5b,8.66,general
3u1y,8.67,general
6aqf,8.67,general
6e59,8.67,general
2nw4,8.68,general
3c6t,8.68,general
3iw4,8.68,general
3jsi,8.68,general
3m8p,8.68,general
3p76,8.68,general
3s3r,8.68,general
4jmh,8.68,general
4lgu,8.68,general
5a3s,8.68,general
5f1z,8.68,general
6ge0,8.68,general
6h96,8.68,general
6jut,8.68,general
1bji,8.7,general
1dmt,8.7,general
1f9e,8.7,general
1g4j,8.7,general
1haa,8.7,general
1ida,8.7,general
1jiz,8.7,general
1npa,8.7,general
1npw,8.7,general
1rne,8.7,general
1svg,8.7,general
1y0x,8.7,general
2be2,8.7,general
2bpm,8.7,general
2bvx,8.7,general
2dbl,8.7,general
2fl2,8.7,general
2fr3,8.7,general
2hm1,8.7,general
2i0e,8.7,general
2i3z,8.7,general
2k31,8.7,general
2nnq,8.7,general
2nwl,8.7,general
2oaz,8.7,general
2ovx,8.7,general
2q2z,8.7,general
2vnn,8.7,general
2w0d,8.7,general
2w17,8.7,general
2wf1,8.7,general
2wxv,8.7,general
2x2i,8.7,general
2xvd,8.7,general
2yac,8.7,general
2yak,8.7,general
3be2,8.7,general
3bla,8.7,general
3da6,8.7,general
3fdm,8.7,general
3hwn,8.7,general
3ik3,8.7,general
3l1s,8.7,general
3lgp,8.7,general
3lvp,8.7,general
3oot,8.7,general
3oyp,8.7,general
3oz1,8.7,general
3pa5,8.7,general
3ppj,8.7,general
3qc4,8.7,general
3qk0,8.7,general
3thb,8.7,general
3wc5,8.7,general
4d89,8.7,general
4d8c,8.7,general
4f1s,8.7,general
4hxw,8.7,general
4i5h,8.7,general
4j53,8.7,general
4jjg,8.7,general
4jlg,8.7,general
4k6z,8.7,general
4lgh,8.7,general
4lxa,8.7,general
4n4v,8.7,general
4nwk,8.7,general
4o12,8.7,general
4o15,8.7,general
4occ,8.7,general
4ps3,8.7,general
4q1c,8.7,general
4rce,8.7,general
4uj9,8.7,general
4unr,8.7,general
4x7o,8.7,general
4xmo,8.7,general
4yhp,8.7,general
4zg7,8.7,general
4zwy,8.7,general
5bnj,8.7,general
5c2e,8.7,general
5dk4,8.7,general
5e8r,8.7,general
5edq,8.7,general
5hg5,8.7,general
5k0i,8.7,general
5kks,8.7,general
5ml4,8.7,general
5t2i,8.7,general
5tw3,8.7,general
5tzy,8.7,general
5u00,8.7,general
5ug8,8.7,general
5vgo,8.7,general
5w86,8.7,general
5x8i,8.7,general
5zkb,8.7,general
6awo,8.7,general
6cyd,8.7,general
6d3y,8.7,general
6e3n,8.7,general
6e3o,8.7,general
6e3p,8.7,general
6edl,8.7,general
6f22,8.7,general
6gev,8.7,general
6ibx,8.7,general
6o9d,8.7,general
6omu,8.7,general
6p1l,8.7,general
6r0x,8.7,general
3t9t,8.71,general
1c12,8.72,general
1eub,8.72,general
1hc9,8.72,general
1hkm,8.72,general
1o5m,8.72,general
1x76,8.72,general
2pjc,8.72,general
2wj1,8.72,general
3lik,8.72,general
3pwh,8.72,general
3vf9,8.72,general
4bkj,8.72,general
4hhy,8.72,general
4q1b,8.72,general
4tv3,8.72,general
4xg8,8.72,general
5c42,8.72,general
5c4u,8.72,general
5j74,8.72,general
5lrj,8.72,general
5zwh,8.72,general
6b1f,8.72,general
6b1h,8.72,general
6br2,8.72,general
6br3,8.72,general
1cin,8.73,general
1bl4,8.74,general
1pxh,8.74,general
2anm,8.74,general
2fl5,8.74,general
2opb,8.74,general
3ce3,8.74,general
3eml,8.74,general
3q32,8.74,general
3r7r,8.74,general
3ti3,8.74,general
5k13,8.74,general
5zk3,8.74,general
5zwf,8.74,general
6gdg,8.74,general
6n3n,8.74,general
3wt7,8.75,general
1lq2,8.77,general
1ros,8.77,general
1xpc,8.77,general
1zuc,8.77,general
2cne,8.77,general
2itt,8.77,general
2j7x,8.77,general
2uz6,8.77,general
2yis,8.77,general
3e4a,8.77,general
3s3q,8.77,general
4d09,8.77,general
4ekg,8.77,general
4frs,8.77,general
4kql,8.77,general
4rss,8.77,general
4yhq,8.77,general
4yt7,8.77,general
5abh,8.77,general
5ea3,8.77,general
5fgk,8.77,general
5i7u,8.77,general
5n7v,8.77,general
5znl,8.77,general
6b5r,8.77,general
6eds,8.77,general
6jse,8.77,general
6mq3,8.77,general
4b7n,8.78,general
6me5,8.78,general
5y80,8.79,general
1cj1,8.8,general
1csi,8.8,general
1f1j,8.8,general
1ryf,8.8,general
2amv,8.8,general
2ll7,8.8,general
2q2y,8.8,general
2q7m,8.8,general
2xn6,8.8,general
3eyg,8.8,general
3idp,8.8,general
3rt4,8.8,general
3skc,8.8,general
3vyf,8.8,general
4g2w,8.8,general
4ge9,8.8,general
4gk2,8.8,general
4ksp,8.8,general
4ngq,8.8,general
4z9l,8.8,general
5j8x,8.8,general
5k32,8.8,general
5vpm,8.8,general
5zhn,8.8,general
6bln,8.8,general
6j5l,8.8,general
6nzh,8.8,general
6rne,8.8,general
1yz3,8.81,general
1cim,8.82,general
1czk,8.82,general
2ckm,8.82,general
2ghg,8.82,general
2giu,8.82,general
2hvc,8.82,general
2p93,8.82,general
2r4f,8.82,general
2r9m,8.82,general
3bz3,8.82,general
3que,8.82,general
3tlh,8.82,general
3zlo,8.82,general
4hrd,8.82,general
4jmg,8.82,general
4na8,8.82,general
4oys,8.82,general
5bvn,8.82,general
5bvw,8.82,general
5iua,8.82,general
5kos,8.82,general
5lrg,8.82,general
5lrk,8.82,general
5ta6,8.82,general
5tob,8.82,general
5u3b,8.82,general
5uex,8.82,general
5vil,8.82,general
5zeq,8.82,general
6g4y,8.82,general
6mny,8.82,general
6nt2,8.82,general
4btt,8.84,general
1u3s,8.85,general
2obf,8.85,general
2qlf,8.85,general
3itz,8.85,general
3nzu,8.85,general
3ppk,8.85,general
3prf,8.85,general
3r2f,8.85,general
3vo3,8.85,general
3vsx,8.85,general
